OBJECTID_1,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Num_Counties,County_NUM_1,County_NUM_2,Month
19709,20328,2017,CA,CDF,LNU,SPRINGS,8536,9/1/2017 0:00,9/2/2017 0:00,14,,13,13.1253214,2,1,,1,49,49,9
19894,20513,2017,CA,USF,SQF,CALDWELL,2435,9/1/2017 0:00,10/23/2017 0:00,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1383,1321.2600098,6,1,,1,15,15,9
19907,20526,2017,CA,USF,SNF,RIVER,1753,9/1/2017 0:00,9/5/2017 0:00,9,,11,10.4059544,6,1,,1,20,20,9
20028,20647,2017,CA,CDF,BEU,SAN JUAN,4583,9/1/2017 0:00,9/1/2017 0:00,14,,14.85,14.8259115,1,1,,1,27,27,9
20085,20704,2017,CA,CCO,LDF,LA TUNA,965,9/1/2017 0:00,9/8/2017 0:00,14,"5 residential structures, 5 outbuildings lost",7194,7051.3510742,8,1,,1,19,19,9
19627,20246,2017,CA,CCO,ORC, ,17095310,8/31/2017 0:00,8/31/2017 0:00,14,,,0.0227191,1,1,,1,30,30,8
20014,20633,2017,CA,CDF,HUU,MILLER,7611,8/31/2017 0:00,10/9/2017 0:00,11, ,34,33.7704124,1,1,,1,12,12,8
19574,20193,2017,CA,CDF,SKU,JUNIPER,6456,8/30/2017 0:00,8/30/2017 0:00,14,,0.4,0.3880334,1,1,,1,47,47,8
19654,20273,2017,CA,CDF,NEU,PLEASANT,22877,8/30/2017 0:00,9/6/2017 0:00,14,,392,392.4852295,1,1,,1,29,29,8
19711,20330,2017,CA,CDF,LNU,SPRING,8425,8/30/2017 0:00,8/30/2017 0:00,14,,12,11.8888569,1,1,,1,49,49,8
19725,20344,2017,CA,CDF,LMU,JOESPH,5195,8/30/2017 0:00,9/5/2017 0:00,1,,26.5,28.719286,1,1,,1,25,25,8
19797,20416,2017,CA,BLM,NOD,R-4 PARSNIP,5180,8/30/2017 0:00,9/15/2017 0:00,1,,0,18601.9804688,7,1,,1,18,18,8
19860,20479,2017,CA,CDF,FKU,COALINGA,12726,8/30/2017 0:00,8/30/2017 0:00,2,,,102.2865677,1,1,,1,10,10,8
19867,20486,2017,CA,USF,SHF,HELENA,1770,8/30/2017 0:00,11/14/2017 0:00,9,Unified Command with Cal-Fire/USFS,18316,18493.7070313,3,1,,1,53,53,8
19965,20584,2017,CA,USF,BDF,ROUSE,13197,8/30/2017 0:00,9/5/2017 0:00,9,CONT_DATE  based on FIRESTAT Fire Out Date/Time,14,13.9102497,1,1,,1,33,33,8
19573,20192,2017,CA,CDF,SKU,OWENS,6439,8/29/2017 0:00,9/4/2017 0:00,14,,55,54.7500076,1,1,,1,47,47,8
19812,20431,2017,CA,BLM,NOD,CHERRY,5154,8/29/2017 0:00,8/30/2017 0:00,1,,0,24.9119492,1,1,,1,18,18,8
19813,20432,2017,CA,BLM,NOD,LONE,5155,8/29/2017 0:00,8/30/2017 0:00,1,,0,214.6641388,1,1,,,,,8
19814,20433,2017,CA,BLM,NOD,MUD,5152,8/29/2017 0:00,9/11/2017 0:00,1,,0,6036.0649414,7,1,,1,18,18,8
19815,20434,2017,CA,BLM,NOD,R-5 SPANISH,5181,8/29/2017 0:00,8/31/2017 0:00,1,,0,166.8585968,7,1,,1,18,18,8
19834,20453,2017,CA,BLM,CND,SLINKARD,1478,8/29/2017 0:00,9/21/2017 0:00,1,<Null>,0,8923.4951172,7,1,,2,2,26,8
19862,20481,2017,CA,CDF,FKU,AVENAL,12664,8/29/2017 0:00,8/29/2017 0:00,10,,,19.4133625,1,1,,1,16,16,8
19877,20496,2017,CA,USF,STF,PILOT,2465,8/29/2017 0:00,9/2/2017 0:00,1,,8,8.6032028,1,1,,2,22,55,8
19893,20512,2017,CA,USF,SQF,PIER,2385,8/29/2017 0:00,8/30/2017 0:00,7,,36556,36619.4257813,6,1,,1,54,54,8
19905,20524,2017,CA,USF,SNF,RAILROAD,1743,8/29/2017 0:00,11/18/2017 0:00,9,CONT_DATE  based on FIRESTAT Fire Out Date/Time,12377,12371.1484375,3,1,,2,20,22,8
19908,20527,2017,CA,USF,SHF,BRADLEY,1755,8/29/2017 0:00,9/8/2017 0:00,9,"IC: Todd Mack/Drew Graham.  Redarant Use: 10,000 *",54,54.0440102,8,1,,1,47,47,8
20007,20626,2017,CA,CDF,BTU,PONDEROSA,13737,8/29/2017 0:00,10/28/2017 0:00,7,USFS INC #00001390,4016,4015.7324219,1,1,,1,4,4,8
19948,20567,2017,CA,USF,ENF,WINTON,25246,8/28/2017 0:00,9/2/2017 0:00,7,CONT_DATE  based on FIRESTAT Fire Out Date/Time,0.16,0.170771,1,1,,1,3,3,8
19572,20191,2017,CA,CDF,SKU,PLEASANT,6380,8/27/2017 0:00,8/27/2017 0:00,2,,0.27,0.3043329,1,1,,1,47,47,8
19628,20247,2017,CA,CCO,ORC, ,17093759,8/27/2017 0:00,8/27/2017 0:00,8,,,0.1167619,1,1,,1,30,30,8
19704,20323,2017,CA,CDF,LNU,BODEGA,8288,8/27/2017 0:00,8/28/2017 0:00,14,,18,17.7683392,1,1,,1,49,49,8
19756,20375,2017,CA,CCO,LAC,SIERRA,255759,8/27/2017 0:00,8/28/2017 0:00,2,,,36.4634132,1,1,,1,19,19,8
19853,20472,2017,CA,CDF,FKU,HILLS,12531,8/27/2017 0:00,8/27/2017 0:00,10,"BLM inc # 1204, target shooting",,60.1717224,1,1,,1,10,10,8
19953,20572,2017,CA,USF,CNF,CANYON,2924,8/27/2017 0:00,8/31/2017 0:00,9,"Job Code = P5LAW0, must check with ASC for accura*",46.9,46.9048195,1,1,,1,33,33,8
19670,20289,2017,CA,CDF,MVU,MONTEZUMA,19328,8/26/2017 0:00,8/28/2017 0:00,10,,62.11,65.1842575,1,1,,1,37,37,8
19811,20430,2017,CA,BLM,NOD,PEG,5095,8/26/2017 0:00,8/27/2017 0:00,9,,0,148.6008301,7,1,,1,18,18,8
19864,20483,2017,CA,CDF,FKU,FLAT,12465,8/26/2017 0:00,8/30/2017 0:00,2,,,110.8287506,1,1,,1,10,10,8
19990,20609,2017,CA,USF,MDF,RADAR,1139,8/26/2017 0:00,9/7/2017 0:00,1,<Null>,16,13.8981171,1,1,,1,25,25,8
20027,20646,2017,CA,CDF,BEU,KING,4460,8/26/2017 0:00,8/26/2017 0:00,14,,10,7.9439797,1,1,,1,27,27,8
19768,20387,2017,CA,CCO,KRN,SWITCH,1733515,8/24/2017 0:00,8/24/2017 0:00,14, ,,10.0696411,1,1,,1,15,15,8
19876,20495,2017,CA,USF,STF,MURPHY,2372,8/24/2017 0:00,8/26/2017 0:00,2,,9.5,9.0455408,1,1,,1,55,55,8
19951,20570,2017,CA,USF,ENF,HORSE,24772,8/24/2017 0:00,8/24/2017 0:00,1,,0.1,0.1560788,1,1,,1,9,9,8
19721,20340,2017,CA,CDF,LNU,ROCKVILLE,8152,8/23/2017 0:00,8/23/2017 0:00,14,,23,23.2398911,1,1,,2,28,48,8
19810,20429,2017,CA,BLM,NOD,R-9 FREDONYER,4991,8/23/2017 0:00,8/25/2017 0:00,1,,0,22.0339336,1,1,,1,18,18,8
19848,20467,2017,CA,CDF,FKU,JUNIPER,12291,8/23/2017 0:00,8/23/2017 0:00,10,,,30.7125626,1,1,,1,10,10,8
19988,20607,2017,CA,USF,MDF,JONES,1101,8/23/2017 0:00,9/11/2017 0:00,1,<Null>,292,281.2729797,1,1,,1,25,25,8
19989,20608,2017,CA,USF,MDF,BOLES,1102,8/23/2017 0:00,9/11/2017 0:00,1,<Null>,370.54,313.2321472,8,1,,1,25,25,8
19991,20610,2017,CA,USF,MDF,MOWITZ,1104,8/23/2017 0:00,8/26/2017 0:00,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,15.4,15.7266102,1,1,,1,25,25,8
19798,20417,2017,CA,BLM,NOD,W-2 LIKELY,4981,8/22/2017 0:00,8/23/2017 0:00,1,,0,10.3294258,1,1,,1,25,25,8
19808,20427,2017,CA,BLM,NOD,R-3 MUD,4973,8/22/2017 0:00,8/26/2017 0:00,1,,0,99.5736389,7,1,,1,18,18,8
19809,20428,2017,CA,BLM,NOD,R-5 STONEY,4985,8/22/2017 0:00,8/27/2017 0:00,1,,0,203.9681396,7,1,,1,18,18,8
19828,20447,2017,CA,BLM,NOD,W4 ROMERO,4983,8/22/2017 0:00,8/24/2017 0:00,14,,0,13.828908,1,1,,1,25,25,8
19675,20294,2017,CA,CDF,MVU,ECLIPSE,19081,8/21/2017 0:00,8/21/2017 0:00,14, ,143.3,142.9096527,1,1,,1,37,37,8
19659,20278,2017,CA,CDF,NEU,BEALE,21927,8/20/2017 0:00,8/22/2017 0:00,11,,867,867.0195923,1,1,,1,58,58,8
19891,20510,2017,CA,USF,SQF,ROWELL,2290,8/20/2017 0:00,1/15/2018 0:00,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,48,48.382,6,1,,1,54,54,8
19919,20538,2017,CA,USF,PNF,TOLL,1272,8/20/2017 0:00,8/25/2017 0:00,7,,58,57.9171448,6,1,,1,32,32,8
19571,20190,2017,CA,CDF,SKU,STATELINE,6193,8/19/2017 0:00,8/19/2017 0:00,2,,0.47,0.4704108,1,1,,1,47,47,8
19629,20248,2017,CA,CCO,ORC,JEFFREY,17090818,8/19/2017 0:00,8/19/2017 0:00,14,,,11.0874672,1,1,,1,30,30,8
19871,20490,2017,CA,USF,STF,MCCORMICK,2263,8/18/2017 0:00,11/16/2017 0:00,1,CONT_DATE from FIRESTAT Fire info Summit complex,4426,4423.2084961,1,1,,2,2,55,8
19875,20494,2017,CA,USF,STF,WILLOW ,2265,8/18/2017 0:00,11/16/2017 0:00,1,CONT_DATE from FIRESTAT Fire info Summit complex,134,134.3042145,1,1,,1,55,55,8
19585,20204,2017,CA,CDF,SHU,CORNER,8411,8/17/2017 0:00,8/17/2017 0:00,10,,17,13.9641943,1,1,,1,45,45,8
19679,20298,2017,CA,CDF,MVU,BANDY 2,21622,8/17/2017 0:00,8/22/2017 0:00,9,"UAV , doesn't match CAIRS acres",10.3,10.3052311,1,1,,1,37,37,8
19522,20141,2017,CA,CDF,TCU,ZAMORA,9864,8/15/2017 0:00,8/15/2017 0:00,14,,,23.7960758,1,1,,2,22,55,8
19778,20397,2017,CA,CCO,KRN,MID,1732273,8/15/2017 0:00,8/15/2017 0:00,14, ,,0.0704168,1,1,,1,15,15,8
20077,20696,2017,CA,NPS,YNP,MARKET,110,8/15/2017 0:00,8/15/2017 0:00,9,,0,0.0796338,7,1,110,1,22,22,8
19612,20231,2017,CA,CDF,RRU,MIAS,100198,8/14/2017 0:00,8/20/2017 0:00,11, ,600,521.0855713,7,1,,1,33,33,8
19833,20452,2017,CA,BLM,CND,PICNIC,1367,8/14/2017 0:00,8/17/2017 0:00,9,Smoking,0,15.554719,1,1,,1,26,26,8
20026,20645,2017,CA,CDF,BEU,CANYON,4258,8/14/2017 0:00,8/14/2017 0:00,2,,16.84,16.8266449,1,1,,1,27,27,8
19539,20158,2017,CA,CDF,SLU,RANCH,9236,8/13/2017 0:00,8/13/2017 0:00,10,Sparks from dragging chains,12.5,12.4520702,7,1,,1,40,40,8
19613,20232,2017,CA,CDF,RRU,BLAINE,99747,8/13/2017 0:00,8/14/2017 0:00,14,,1500,577.6850586,6,1,,1,33,33,8
19687,20306,2017,CA,CDF,MMU,CORONADO,16525,8/13/2017 0:00,8/13/2017 0:00,10,,,123.1079483,1,1,,1,22,22,8
19701,20320,2017,CA,CDF,LNU,QUAIL,7767,8/13/2017 0:00,10/13/2017 0:00,14,,11,9.7670984,2,1,,1,48,48,8
19751,20370,2017,CA,CCO,LAC,ESCONDIDO,241015,8/13/2017 0:00,8/13/2017 0:00,14,,,65.972641,1,1,,1,19,19,8
19770,20389,2017,CA,CCO,KRN,SIERRA,1731881,8/13/2017 0:00,8/13/2017 0:00,14, ,,0.7808903,1,1,,1,15,15,8
20087,20706,2017,CA,NPS,YNP,SOUTH FORK,108,8/13/2017 0:00,11/3/2017 0:00,1,no new growth past 10/11,7000,7560.0766602,8,1,,2,20,22,8
19601,20220,2017,CA,CCO,SBC,WESTERLY,10395,8/12/2017 0:00,8/12/2017 0:00,11,,25,25.6681576,1,1,,1,42,42,8
19901,20520,2017,CA,USF,SQF,TRAIL,2157,8/12/2017 0:00,1/15/2018 0:00,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,35,31.8708134,1,1,,1,54,54,8
19937,20556,2017,CA,USF,KNF,GRIZZLY,6068,8/12/2017 0:00,11/13/2017 0:00,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,66,90.6049042,3,1,,1,47,47,8
19700,20319,2017,CA,CDF,LNU,CANYON,7678,8/11/2017 0:00,10/12/2017 0:00,14,,140,114.1168137,2,1,,1,28,28,8
19771,20390,2017,CA,CCO,KRN,GULTCH,1731587,8/11/2017 0:00,8/12/2017 0:00,14, ,,9.2499628,1,1,,1,15,15,8
19941,20560,2017,CA,USF,KNF,OAK,6016,8/11/2017 0:00,10/10/2017 0:00,1,CONT_DATE est frm Inciweb/IRWIN - Eclipse Comp SRF Young & clear merge,45403,91125.328125,3,1,,2,8,47,8
19942,20561,2017,CA,USF,KNF,WALLOW,6029,8/11/2017 0:00,11/13/2017 0:00,1,CONT_DATE est from other Salmon-August fires,5272,63785.0703125,3,1,,1,47,47,8
20090,20709,2017,CA,USF,RRS,KNOX,612,8/11/2017 0:00,11/28/2017 0:00,1,"Miller Complex, cause from Incinet, Cont Date based on Fire out date",,492.5996704,8,1,,1,47,47,8
20092,20711,2017,CA,USF,ENF,FORNI,23406,8/11/2017 0:00,8/14/2017 0:00,14,maybe campfire start,7.5,12.2671852,8,1,,1,9,9,8
19865,20484,2017,CA,CDF,HUU,POTATO,909,8/10/2017 0:00,8/11/2017 0:00,1,GEOMAC,10,10.7009544,6,1,,1,12,12,8
19884,20503,2017,CA,USF,SRF,HAYPRESS,914,8/10/2017 0:00,10/16/2017 0:00,1,,21301,21317.9316406,8,1,,1,47,47,8
19940,20559,2017,CA,USF,KNF,MARY,5974,8/10/2017 0:00,11/13/2017 0:00,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,91,91.3344955,3,1,,2,47,53,8
20015,20634,2017,CA,CDF,HUU,BLUE,8828,8/10/2017 0:00,8/10/2017 0:00,11,,12,12.3150988,1,1,,1,12,12,8
20089,20708,2017,CA,USF,RRS,ABNEY,568,8/10/2017 0:00,1/10/2018 0:00,1,"Miller Complex, cause from Incinet, Cont Date based on Fire out date",,32893.2617188,8,1,,1,47,47,8
19807,20426,2017,CA,BLM,NOD,R-4 RANCH,4673,8/9/2017 0:00,8/12/2017 0:00,1,,0,120.2504501,7,1,,1,18,18,8
19936,20555,2017,CA,USF,KNF,GARDEN,5958,8/9/2017 0:00,11/13/2017 0:00,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,180,265.4809875,3,1,,1,47,47,8
19696,20315,2017,CA,CDF,LNU,BOTTLE,7582,8/8/2017 0:00,8/9/2017 0:00,14,,75,61.8302956,2,1,,1,17,17,8
19932,20551,2017,CA,USF,KNF,CEDAR,5915,8/8/2017 0:00,10/10/2017 0:00,1,CONT_DATE est from Inciweb/IRWIN - Eclipse Complex four mile merged,6939,9129.3769531,3,1,,1,47,47,8
19987,20606,2017,CA,USF,MDF,TANK,940,8/8/2017 0:00,8/10/2017 0:00,1,<Null>,11.25,11.3959408,8,1,,1,25,25,8
19866,20485,2017,CA,USF,SHF,FORK,1555,8/7/2017 0:00,11/15/2017 0:00,1,CONT_DATE based on FIRESTAT Fire Out Date/Time,3532,3372.920166,8,1,,1,53,53,8
19881,20500,2017,CA,USF,SRF,DUTCHMAN,874,8/7/2017 0:00,8/12/2017 0:00,1,Ruth Complex,1522,1522.7471924,8,1,,1,53,53,8
19887,20506,2017,CA,USF,SRF,SECRET,868,8/7/2017 0:00,8/11/2017 0:00,1,Ruth Complex,50,50.0524292,8,1,,1,53,53,8
19890,20509,2017,CA,USF,SRF,WILLIE,877,8/7/2017 0:00,8/22/2017 0:00,1,Ruth Complex,3137,3140.0996094,8,1,,1,53,53,8
19903,20522,2017,CA,USF,SNF,QUARTZ,1414,8/7/2017 0:00,10/8/2017 0:00,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,80,79.8479385,8,1,,1,20,20,8
19904,20523,2017,CA,USF,SNF,BUTTE,1476,8/7/2017 0:00,11/4/2017 0:00,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,611,611.2014771,3,1,,1,20,20,8
19911,20530,2017,CA,USF,SHF,PICKETT,1549,8/7/2017 0:00,8/20/2017 0:00,1,LIGHTNING FIRE BELOW PICKETT PEAK,18.3,19.081583,8,1,,1,53,53,8
19986,20605,2017,CA,USF,MDF,CHALK,904,8/7/2017 0:00,8/7/2017 0:00,1,<Null>,250,115.3048019,8,1,,1,47,47,8
20030,20649,2017,CA,CDF,BEU,COUNTRY,4135,8/7/2017 0:00,8/7/2017 0:00,11,,82,81.7062073,5,1,,1,27,27,8
20040,20659,2017,CA,CDF,AEU,AXEL,19580,8/7/2017 0:00,8/7/2017 0:00,14,,71,72.0960159,1,1,,1,9,9,8
19623,20242,2017,CA,CCO,ORC,LAGUNA NIGUEL REGIONAL PARK,17085848,8/6/2017 0:00,8/6/2017 0:00,14,,,2.9040461,1,1,,1,30,30,8
19868,20487,2017,CA,USF,TNF,CHILCOOT,992,8/6/2017 0:00,8/7/2017 0:00,1,,1021,1019.9922485,1,1,,1,32,32,8
19915,20534,2017,CA,USF,PNF,POSLIN,1145,8/6/2017 0:00,8/12/2017 0:00,1,,860,855.2443848,6,1,,1,18,18,8
19972,20591,2017,CA,USF,ANF,CHARLTON,3442,8/6/2017 0:00,8/6/2017 0:00,9,,10,10.4012337,1,1,,1,19,19,8
19592,20211,2017,CA,CCO,SBC,BELL,10151,8/5/2017 0:00,8/5/2017 0:00,7,,32,34.6897278,1,1,,1,42,42,8
19652,20271,2017,CA,CDF,NEU,CATLETT,20435,8/5/2017 0:00,8/5/2017 0:00,14,,,12.8778124,1,1,,1,31,31,8
19772,20391,2017,CA,CCO,KRN,CALGARY,1730675,8/5/2017 0:00,8/7/2017 0:00,14, ,,50.4643097,1,1,,1,15,15,8
20076,20695,2017,CA,NPS,YNP,KNOB 91,95,8/4/2017 0:00,9/12/2017 0:00,1,,0,0.3168842,7,1,95,1,22,22,8
19494,20113,2017,CA,CCO,VNC,ROLLING,63742,8/3/2017 0:00,8/3/2017 0:00,14,Final.  Walked GPS,3,3.9235837,1,1,,1,56,56,8
19653,20272,2017,CA,CDF,NEU,MAVERICK,20314,8/3/2017 0:00,8/5/2017 0:00,14,,10,10.0022602,1,1,,1,31,31,8
19699,20318,2017,CA,CDF,LNU,LAKEVILLE,7364,8/3/2017 0:00,8/3/2017 0:00,14,,40,37.0151253,1,1,,1,49,49,8
19975,20594,2017,CA,USF,ANF,RINCON,3361,8/3/2017 0:00,8/4/2017 0:00,1,,9.5,9.6634893,1,1,,1,19,19,8
20002,20621,2017,CA,USF,INF,INDIAN,1264,8/3/2017 0:00,8/31/2017 0:00,1,Lightning fire allowed to burn to natural barrier*,2295,2294.2468262,8,1,,1,54,54,8
20035,20654,2017,CA,CDF,BDU,BRYANT 2,10918,8/3/2017 0:00,8/11/2017 0:00,7,,,336.6238098,2,1,,1,36,36,8
20047,20666,2017,CA,NPS,YNP,YOSEMITE CREEK,94,8/3/2017 0:00,9/24/2017 0:00,1,,0,3.4950891,1,1,94,1,22,22,8
20050,20669,2017,CA,NPS,YNP,BENSON PASS,93,8/3/2017 0:00,9/1/2017 0:00,1,,0,0.0791396,7,1,93,1,55,55,8
20086,20705,2017,CA,USF,MDF,PARKER2 ,862,8/3/2017 0:00,8/15/2017 0:00,1,,7692,7693.3193359,3,1,,1,25,25,8
19538,20157,2017,CA,CDF,SLU,CAMATTA,8802,8/2/2017 0:00,8/2/2017 0:00,1,,68,70.5770798,7,1,,1,40,40,8
19912,20531,2017,CA,USF,SHF,SANDY,1494,8/2/2017 0:00,8/16/2017 0:00,9,IC Jim Yacoub BC-31 IC(T) Josh Wright Capatin 334*,32,32.2607918,8,1,,1,53,53,8
19926,20545,2017,CA,USF,LPF,RED,2123,8/2/2017 0:00,8/3/2017 0:00,1,<Null>CALFIRE inc # 8801,451,450.8399658,1,1,,1,40,40,8
20060,20679,2017,CA,NPS,YNP,JAY,88,8/2/2017 0:00,9/12/2017 0:00,1,,0,0.157021,7,1,88,1,55,55,8
20063,20682,2017,CA,NPS,YNP,INDIAN CANYON,89,8/2/2017 0:00,8/3/2017 0:00,1,,0,0.079389,7,1,89,1,22,22,8
20072,20691,2017,CA,NPS,YNP,NORTH DOME,91,8/2/2017 0:00,8/6/2017 0:00,1,,0,0.1571503,7,1,91,1,22,22,8
20079,20698,2017,CA,NPS,YNP,PORCUPINE,90,8/2/2017 0:00,11/2/2017 0:00,1,,0,10.5180254,1,1,90,1,22,22,8
20082,20701,2017,CA,NPS,YNP,BLUE,87,8/2/2017 0:00,9/12/2017 0:00,1,,0,0.157016,7,1,87,1,55,55,8
20083,20702,2017,CA,NPS,YNP,STARR KING,86,8/2/2017 0:00,11/3/2017 0:00,1,,0,56.1654091,7,1,86,1,22,22,8
19508,20127,2017,CA,CDF,TCU,FALLS,9206,8/1/2017 0:00,8/1/2017 0:00,14,,,20.3102436,1,1,,2,22,55,8
19658,20277,2017,CA,CDF,NEU,BLACKFORD,20097,8/1/2017 0:00,8/8/2017 0:00,14,,,29.1443977,1,1,,1,31,31,8
19793,20412,2017,CA,CCO,KRN,OWL,1730106,8/1/2017 0:00,8/1/2017 0:00,14, ,,1.6902007,1,1,,1,15,15,8
19888,20507,2017,CA,USF,SRF,SWAY,802,8/1/2017 0:00,8/17/2017 0:00,2,CONT_DATE  based on FIRESTAT Fire Out Date/Time,20,16.9428444,8,1,,1,12,12,8
19533,20152,2017,CA,CDF,SLU,WEST,8747,7/31/2017 0:00,7/31/2017 0:00,10,,10,11.3427935,6,1,,1,40,40,7
19609,20228,2017,CA,CDF,RRU,ROSE,94091,7/31/2017 0:00,8/3/2017 0:00,2,Fed Inc # 00002511,20,188.1239319,1,1,,1,33,33,7
19619,20238,2017,CA,CCO,ORC,TESORO SCHOOL,17083622,7/31/2017 0:00,8/1/2017 0:00,14,,0.13,0.0795795,1,1,,1,30,30,7
19620,20239,2017,CA,CCO,ORC,MAGAZINE,17083469,7/31/2017 0:00,7/31/2017 0:00,14,,0.5,5.23979,1,1,,1,30,30,7
19740,20359,2017,CA,CCO,LAC,PALMS,227042,7/31/2017 0:00,7/31/2017 0:00,14,,2.6,2.9118733,7,1,,1,19,19,7
19964,20583,2017,CA,USF,BDF,MILE,11651,7/31/2017 0:00,8/7/2017 0:00,7,CONT_DATE  based on FIRESTAT Fire Out Date/Time,75,67.4503098,1,1,,1,36,36,7
20001,20620,2017,CA,USF,INF,GRANT,1235,7/31/2017 0:00,8/3/2017 0:00,1,"Lightning caused fire, patrolled last on 10/24 as*",400,394.816803,8,1,,1,26,26,7
20052,20671,2017,CA,NPS,YNP,EMPIRE,84,7/31/2017 0:00,11/27/2017 0:00,1,,0,8577.5517578,7,1,84,1,22,22,7
19503,20122,2017,CA,CDF,TUU,ROADRUNNER,441,7/30/2017 0:00,8/1/2017 0:00,7,,2289,2284.5959473,1,1,,1,54,54,7
19520,20139,2017,CA,CDF,TCU,TWIST,9089,7/30/2017 0:00,7/30/2017 0:00,14,,,124.2439575,1,1,,1,55,55,7
19897,20516,2017,CA,USF,SQF,GARDEN,1989,7/30/2017 0:00,11/4/2017 0:00,2,CONT_DATE  based on FIRESTAT Fire Out Date/Time,1350,1282.4669189,6,1,,1,15,15,7
20041,20660,2017,CA,CDF,AEU,LARGO,22043,7/30/2017 0:00,7/30/2017 0:00,7,,237,237.9168549,1,1,,1,34,34,7
19511,20130,2017,CA,CDF,TCU,JACKSONVILLE,9024,7/29/2017 0:00,7/30/2017 0:00,14,,,684.3565063,1,1,,1,55,55,7
19570,20189,2017,CA,CDF,SKU,HILL,5602,7/29/2017 0:00,7/29/2017 0:00,2,,155,155.198822,1,1,,1,47,47,7
19739,20358,2017,CA,CCO,LAC,VISTA,224040,7/29/2017 0:00,7/29/2017 0:00,14,,2,0.5557644,7,1,,1,19,19,7
19869,20488,2017,CA,USF,TNF,ELEPHANT,910,7/29/2017 0:00,7/31/2017 0:00,1,,140,139.4669495,1,1,,2,32,46,7
19921,20540,2017,CA,USF,PNF,MINERVA 5,1043,7/29/2017 0:00,8/16/2017 0:00,7,,4310,4339.3549805,6,1,,1,32,32,7
19985,20604,2017,CA,USF,MDF,DIAMOND4,822,7/29/2017 0:00,10/17/2017 0:00,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,19.3,18.7150402,1,1,,1,25,25,7
19548,20167,2017,CA,CDF,SLU,VILLA,8621,7/28/2017 0:00,7/28/2017 0:00,11,Energized arching power lines,,10.208847,1,1,,1,40,40,7
19755,20374,2017,CA,CCO,LAC,GORMAN,223518,7/28/2017 0:00,7/28/2017 0:00,14,,,149.6099548,7,1,,1,19,19,7
19977,20596,2017,CA,USF,MDF,ROCK2,808,7/28/2017 0:00,10/17/2017 0:00,1,<Null>,19,16.36759,1,1,,1,25,25,7
19993,20612,2017,CA,USF,MDF,JIM,807,7/28/2017 0:00,8/5/2017 0:00,1,,13,13.0925217,8,1,,1,25,25,7
19598,20217,2017,CA,CCO,SBC,ARMOUR,9730,7/27/2017 0:00,7/27/2017 0:00,10,,10,10.0826712,1,1,,1,42,42,7
19645,20264,2017,CA,CDF,NEU,GREENHORN,19612,7/27/2017 0:00,8/3/2017 0:00,14,,,10.1480932,8,1,,1,29,29,7
19697,20316,2017,CA,CDF,LNU,FOOTHILL,7092,7/27/2017 0:00,7/27/2017 0:00,4,"2 Structures Destroyed, report says 4 house burned",4,4.2130814,1,1,,1,17,17,7
19698,20317,2017,CA,CDF,LNU,INDEPENDENCE,7092,7/27/2017 0:00,7/27/2017 0:00,14,,8,4.2091193,1,1,,1,49,49,7
19723,20342,2017,CA,CDF,LMU,PINE,4312,7/27/2017 0:00,7/31/2017 0:00,1,,20,21.2412586,1,1,,1,25,25,7
19984,20603,2017,CA,USF,MDF,LAKE,794,7/27/2017 0:00,8/31/2017 0:00,1,<Null>,4489.25,4490.6069336,3,1,,1,25,25,7
19994,20613,2017,CA,USF,MDF,WEST,798,7/27/2017 0:00,8/13/2017 0:00,1,,64,63.9668312,8,1,,1,18,18,7
20081,20700,2017,CA,NPS,BNP,SHALE,800,7/27/2017 0:00,8/12/2017 0:00,1,,0,28.7087536,8,1,800,1,47,47,7
19835,20454,2017,CA,BLM,CND,ALPAUGH,1916,7/26/2017 0:00,7/26/2017 0:00,14,,0,78.0946121,1,1,,1,54,54,7
19880,20499,2017,CA,USF,SRF,BURNEY,752,7/26/2017 0:00,10/16/2017 0:00,1,,1642,1643.6433105,8,1,,1,47,47,7
19883,20502,2017,CA,USF,SRF,FRANK,758,7/26/2017 0:00,10/16/2017 0:00,1,,27,27.205286,8,1,,1,47,47,7
19982,20601,2017,CA,USF,MDF,CLARK,773,7/26/2017 0:00,9/11/2017 0:00,1,CONT_DATE  based on FIRESTAT Fire Out Date/Time,254.88,254.8858185,1,1,,1,25,25,7
19983,20602,2017,CA,USF,MDF,STEELE,776,7/26/2017 0:00,8/13/2017 0:00,1,<Null>,45690.4,45704.0117188,3,1,,1,25,25,7
